player_id,name,pos,rank,source
4432620,Parker Washington,WR,170.0,espn
4686422,Xavier Hutchinson,WR,170.0,espn
4603186,Jack Bech,WR,170.0,espn
4431268,Chimere Dike,WR,170.0,espn
3917914,Olamide Zaccheaus,WR,170.0,espn
4426844,Elijah Higgins,TE,170.0,espn
4373684,Scott Matlock,,170.0,espn
4365395,Julian Hill,TE,170.0,espn
3911853,Adam Trautman,TE,170.0,espn
4586312,Jaylin Noel,WR,170.0,espn
4360405,Jake Bobo,WR,170.0,espn
3921690,Josh Oliver,TE,170.0,espn
3059722,Zay Jones,WR,170.0,espn
4372414,Elijah Moore,WR,170.0,espn
4808839,Isaiah Bond,WR,170.0,espn
4372096,Luke Schoonmaker,TE,170.0,espn
2973405,Kalif Raymond,WR,170.0,espn
4426948,Luke McCaffrey,WR,170.0,espn
2991662,Mack Hollins,WR,170.0,espn
3047876,KhaDarel Hodge,WR,170.0,espn
4361409,Jahan Dotson,WR,170.0,espn
3043116,Demarcus Robinson,WR,170.0,espn
4382466,Jalen Nailor,WR,170.0,espn
2976592,Sterling Shepard,WR,170.0,espn
